# This is the header
# time,motor_current,linear_position,linear_speed,motor_angle,motor_speed,linear_encoder,motor_encoder,force_motor,force_gravity,force_friction,net_force,linear_acceleration,commanded_current
4.149000000000000021e+00,5.481363886338853630e-01,-4.391004479835538543e-01,-3.689469100421117753e-01,-3.448686853932799750e+03,-2.897702255382381736e+03,-4.391004479835538543e-01,-3.448686853932799750e+03,3.444042503394908294e+02,2.941995000000000005e+02,-2.606917004046715292e+01,7.627392037995798546e+01,2.542464012665266240e-02,5.481363886338853630e-01
4.150000000000000355e+00,5.700838027900860805e-01,-4.394693648725543911e-01,-3.689168890005596335e-01,-3.451584320403473157e+03,-2.897466470673398362e+03,-4.394693648725543911e-01,-3.451584320403473157e+03,3.581942173551734072e+02,2.941995000000000005e+02,-2.606840730126335259e+01,9.006312465643675580e+01,3.002104155214558451e-02,5.700838027900860805e-01
4.150999999999999801e+00,5.919629959483706516e-01,-4.398382471584461051e-01,-3.688822858917183978e-01,-3.454481515101965215e+03,-2.897194698492080988e+03,-4.398382471584461051e-01,-3.454481515101965215e+03,3.719413198536811365e+02,2.941995000000000005e+02,-2.606750667001679034e+01,1.038093265236979335e+02,3.460310884123264652e-02,5.919629959483706516e-01
4.152000000000000135e+00,6.137649533873090757e-01,-4.402070902753837389e-01,-3.688431169376200081e-01,-3.457378402168211323e+03,-2.896887066245969891e+03,-4.402070902753837389e-01,-3.457378402168211323e+03,3.856398937184904412e+02,2.941995000000000005e+02,-2.606646857675155360e+01,1.175068622952420014e+02,3.916895409841399806e-02,6.137649533873090757e-01
4.153000000000000469e+00,6.354806998856651346e-01,-4.405758896756236664e-01,-3.687994002399000437e-01,-3.460274945884316367e+03,-2.896543716104979467e+03,-4.405758896756236664e-01,-3.460274945884316367e+03,3.992842996517811684e+02,2.941995000000000005e+02,-2.606529350812860102e+01,1.311500931599097726e+02,4.371669771996992276e-02,6.354806998856651346e-01
4.153999999999999915e+00,6.571013045354843207e-01,-4.409446408313941745e-01,-3.687511557704981069e-01,-3.463171110689244870e+03,-2.896164804928355807e+03,-4.409446408313941745e-01,-3.463171110689244870e+03,4.128689261985894063e+02,2.941995000000000005e+02,-2.606398200719700142e+01,1.447334082057864180e+02,4.824446940192880784e-02,6.571013045354843207e-01
4.155000000000000249e+00,6.786178855239883845e-01,-4.413133392367555308e-01,-3.686984053613566181e-01,-3.466066861193428394e+03,-2.895750504183773955e+03,-4.413133392367555308e-01,-3.466066861193428394e+03,4.263881927513602363e+02,2.941995000000000005e+02,-2.606253467311494276e+01,1.582512274244751893e+02,5.275040914149173310e-02,6.786178855239883845e-01
4.155999999999999694e+00,7.000216148814013550e-01,-4.416819804094486712e-01,-3.686411726931252963e-01,-3.468962162193287440e+03,-2.895300999858621708e+03,-4.416819804094486712e-01,-3.468962162193287440e+03,4.398365525330947889e+02,2.941995000000000005e+02,-2.606095216084069932e+01,1.716980046939355020e+02,5.723266823131183123e-02,7.000216148814013550e-01
4.157000000000000028e+00,7.213037231923533632e-01,-4.420505598927315649e-01,-3.685794832828791501e-01,-3.471856978685651029e+03,-2.894816492363537691e+03,-4.420505598927315649e-01,-3.471856978685651029e+03,4.532084955576125935e+02,2.941995000000000005e+02,-2.605923518079375967e+01,1.850682307384063563e+02,6.168941024613545238e-02,7.213037231923533632e-01
4.158000000000000362e+00,7.424555042676473926e-01,-4.424190732572024221e-01,-3.685133644708580292e-01,-3.474751275882078971e+03,-2.894297196428263760e+03,-4.424190732572024221e-01,-3.474751275882078971e+03,4.664985515649092918e+02,2.941995000000000005e+02,-2.605738449848637472e+01,1.983564360633956767e+02,6.611881202113188694e-02,7.424555042676473926e-01
4.158999999999999808e+00,7.634683197739552396e-01,-4.427875161026086359e-01,-3.684428454062366187e-01,-3.477645019223069085e+03,-2.893743340989882199e+03,-4.427875161026086359e-01,-3.477645019223069085e+03,4.797012929300801716e+02,2.941995000000000005e+02,-2.605540093412574265e+01,2.115571938642059138e+02,7.051906462140197784e-02,7.634683197739552396e-01
4.160000000000000142e+00,7.843336038188080117e-01,-4.431558840596405702e-01,-3.683679570319344787e-01,-3.480538174392142537e+03,-2.893155169073515026e+03,-4.431558840596405702e-01,-3.480538174392142537e+03,4.928113375441549238e+02,2.941995000000000005e+02,-2.605328536218709701e+01,2.246651229063420203e+02,7.488837430211400803e-02,7.843336038188080117e-01
4.161000000000000476e+00,8.050428674878448154e-01,-4.435241727917090260e-01,-3.682887320684758437e-01,-3.483430707329807774e+03,-2.892532937665558620e+03,-4.435241727917090260e-01,-3.483430707329807774e+03,5.058233516649349326e+02,2.941995000000000005e+02,-2.605103871095803214e+01,2.376748903758929714e+02,7.922496345863098977e-02,8.050428674878448154e-01
4.161999999999999922e+00,8.255877033321129543e-01,-4.438923779967059446e-01,-3.682052049969096741e-01,-3.486322584247387567e+03,-2.891876917579538258e+03,-4.438923779967059446e-01,-3.486322584247387567e+03,5.187320527364471445e+02,2.941995000000000005e+02,-2.604866196205427542e+01,2.505812146985014124e+02,8.352707156616713535e-02,8.255877033321129543e-01
4.163000000000000256e+00,8.459597898027134688e-01,-4.442604954087467362e-01,-3.681174120408012840e-01,-3.489213771640701907e+03,-2.891187393314670317e+03,-4.442604954087467362e-01,-3.489213771640701907e+03,5.315322121753140436e+02,2.941995000000000005e+02,-2.604615614990729000e+01,2.633788683252213332e+02,8.779295610840710806e-02,8.459597898027134688e-01
4.163999999999999702e+00,8.661508956299154294e-01,-4.446285207998940670e-01,-3.680253911473068129e-01,-3.492104236303609468e+03,-2.890464662907223101e+03,-4.446285207998940670e-01,-3.492104236303609468e+03,5.442186581222324548e+02,2.941995000000000005e+02,-2.604352236122403852e+01,2.760626804834565178e+02,9.202089349448550060e-02,8.661508956299154294e-01
4.165000000000000036e+00,8.861528841447466887e-01,-4.449964499818613861e-01,-3.679291819673429220e-01,-3.494993945341384006e+03,-2.889709037774766784e+03,-4.449964499818613861e-01,-3.494993945341384006e+03,5.567862781573086295e+02,2.941995000000000005e+02,-2.604076173441920616e+01,2.886275398917278494e+02,9.620917996390927762e-02,8.861528841447466887e-01
4.166000000000000369e+00,9.059577175400925775e-01,-4.453642788076962455e-01,-3.678288258348640927e-01,-3.497882866183937494e+03,-2.888920842553421608e+03,-4.453642788076962455e-01,-3.497882866183937494e+03,5.692300219773864001e+02,2.941995000000000005e+02,-2.603787545902028810e+01,3.010683974364067126e+02,1.003561324788022346e-01,9.059577175400925775e-01
4.166999999999999815e+00,9.255574610690943116e-01,-4.457320031734415267e-01,-3.677243657452610726e-01,-3.500770966598865925e+03,-2.888100414928196187e+03,-4.457320031734415267e-01,-3.500770966598865925e+03,5.815449040339775593e+02,2.941995000000000005e+02,-2.603486477504592500e+01,3.133802688090235051e+02,1.044600896030078302e-01,9.255574610690943116e-01
4.168000000000000149e+00,9.449442871785433962e-01,-4.460996190197744071e-01,-3.676158463328935144e-01,-3.503658214704322290e+03,-2.887248105456531448e+03,-4.460996190197744071e-01,-3.503658214704322290e+03,5.937260061303511520e+02,2.941995000000000005e+02,-2.603173097235783473e+01,3.255582371027089721e+02,1.085194123675696509e-01,9.449442871785433962e-01
4.169000000000000483e+00,9.641104795744759315e-01,-4.464671223336221795e-01,-3.675033138477715178e-01,-3.506544578981707218e+03,-2.886364277385157948e+03,-4.464671223336221795e-01,-3.506544578981707218e+03,6.057684799760212400e+02,2.941995000000000005e+02,-2.602847538998680577e+01,3.375974553660080346e+02,1.125324851220026734e-01,9.641104795744759315e-01
4.169999999999999929e+00,9.830484372181412800e-01,-4.468345091497535893e-01,-3.673868161314005620e-01,-3.509430028288167705e+03,-2.885449306460380285e+03,-4.468345091497535893e-01,-3.509430028288167705e+03,6.176675496974879707e+02,2.941995000000000005e+02,-2.602509941543314653e+01,3.494931491129211167e+02,1.164977163709737112e-01,9.830484372181412800e-01
4.171000000000000263e+00,1.001750678249804682e+00,-4.472017755523454152e-01,-3.672664025918047082e-01,-3.512314531868899849e+03,-2.884503580731912734e+03,-4.472017755523454152e-01,-3.512314531868899849e+03,6.294185143036357886e+02,2.941995000000000005e+02,-2.602160448394201708e+01,3.612406187875778301e+02,1.204135395958592786e-01,1.001750678249804682e+00
4.171999999999999709e+00,1.020209843838072450e+00,-4.475689176765231814e-01,-3.671421241777440003e-01,-3.515198059369250586e+03,-2.883527500350380251e+03,-4.475689176765231814e-01,-3.515198059369250586e+03,6.410167501043357561e+02,2.941995000000000005e+02,-2.601799207775414047e+01,3.728352421820898712e+02,1.242784140606966181e-01,1.020209843838072450e+00
4.173000000000000043e+00,1.038418701952829926e+00,-4.479359317098753346e-01,-3.670140333521418885e-01,-3.518080580846609337e+03,-2.882521477358620814e+03,-4.479359317098753346e-01,-3.518080580846609337e+03,6.524577130810519066e+02,2.941995000000000005e+02,-2.601426372533232012e+01,3.842724768063842475e+02,1.280908256021280889e-01,1.038418701952829926e+00
4.174000000000000377e+00,1.056370151059333073e+00,-4.483028138939400553e-01,-3.668821840647390475e-01,-3.520962066782085913e+03,-2.881485935476906434e+03,-4.483028138939400553e-01,-3.520962066782085913e+03,6.637369412079082167e+02,2.941995000000000005e+02,-2.601042100056425710e+01,3.955478622084724520e+02,1.318492874028241446e-01,1.056370151059333073e+00
4.174999999999999822e+00,1.074057223731639477e+00,-4.486695605256640351e-01,-3.667466317239910234e-01,-3.523842488091967880e+03,-2.880421309882228798e+03,-4.486695605256640351e-01,-3.523842488091967880e+03,6.748500567220735320e+02,2.941995000000000005e+02,-2.600646552194217165e+01,4.066570222440157067e+02,1.355523407480052345e-01,1.074057223731639477e+00
4.176000000000000156e+00,1.091473090183206374e+00,-4.490361679588322774e-01,-3.666074331682264154e-01,-3.526721816138950089e+03,-2.879328046981777788e+03,-4.490361679588322774e-01,-3.526721816138950089e+03,6.857927683421022493e+02,2.941995000000000005e+02,-2.600239895171973004e+01,4.175956672938219754e+02,1.391985557646073235e-01,1.091473090183206374e+00
4.177000000000000490e+00,1.108611061712610368e+00,-4.494026326054683662e-01,-3.664646466360837462e-01,-3.529600022743130921e+03,-2.878206604180750674e+03,-4.494026326054683662e-01,-3.529600022743130921e+03,6.965608734329434810e+02,2.941995000000000005e+02,-2.599822299504679179e+01,4.283595964279902546e+02,1.427865321426634304e-01,1.108611061712610368e+00
4.177999999999999936e+00,1.125464594062602908e+00,-4.497689509372045924e-01,-3.663183317362452285e-01,-3.532477080192775247e+03,-2.877057449644642020e+03,-4.497689509372045924e-01,-3.532477080192775247e+03,7.071502601164984299e+02,2.941995000000000005e+02,-2.599393939908251383e+01,4.389446995155809645e+02,1.463148998385269961e-01,1.125464594062602908e+00
4.179000000000000270e+00,1.142027290690608154e+00,-4.501351194866211047e-01,-3.661685494164856891e-01,-3.535352961254831371e+03,-2.875881062056156679e+03,-4.501351194866211047e-01,-3.535352961254831371e+03,7.175569093265339689e+02,2.941995000000000005e+02,-2.598954995208735852e+01,4.493469592786213411e+02,1.497823197595404554e-01,1.142027290690608154e+00
4.179999999999999716e+00,1.158292905948618223e+00,-4.505011348485531419e-01,-3.660153619320559715e-01,-3.538227639185198313e+03,-2.874677930366890905e+03,-4.505011348485531419e-01,-3.538227639185198313e+03,7.277768968066704929e+02,2.941995000000000005e+02,-2.598505648249457067e+01,4.595624532891650915e+02,1.531874844297216876e-01,1.158292905948618223e+00
4.181000000000000050e+00,1.174255348171099778e+00,-4.508669936813665680e-01,-3.658588328134197987e-01,-3.541101087738742535e+03,-2.873448553543939852e+03,-4.508669936813665680e-01,-3.541101087738742535e+03,7.378063950505703588e+02,2.941995000000000005e+02,-2.598046085796168114e+01,4.695873559085320608e+02,1.565291186361773557e-01,1.174255348171099778e+00
4.182000000000000384e+00,1.189908682668825213e+00,-4.512326927081999339e-01,-3.656990268333639715e-01,-3.543973281179054084e+03,-2.872193440311582435e+03,-4.512326927081999339e-01,-3.543973281179054084e+03,7.476416751830179237e+02,2.941995000000000005e+02,-2.597576498440259485e+01,4.794179401674205110e+02,1.598059800558068455e-01,1.189908682668825213e+00
4.182999999999999829e+00,1.205247134627263739e+00,-4.515982287181734556e-01,-3.655360099735019408e-01,-3.546844194287942173e+03,-2.870913108888197712e+03,-4.515982287181734556e-01,-3.546844194287942173e+03,7.572791087810320505e+02,2.941995000000000005e+02,-2.597097080500091693e+01,4.890505795860329954e+02,1.630168598620110043e-01,1.205247134627263739e+00
4.184000000000000163e+00,1.220265091907813959e+00,-4.519635985675636292e-01,-3.653698493901909039e-01,-3.549713802374660645e+03,-2.869608086718582399e+03,-4.519635985675636292e-01,-3.549713802374660645e+03,7.667151696339324189e+02,2.941995000000000005e+02,-2.596608029920506056e+01,4.984817499331375075e+02,1.661605833110458286e-01,1.220265091907813959e+00
4.185000000000000497e+00,1.234957107750314975e+00,-4.523287991809434860e-01,-3.652006133798831877e-01,-3.552582081284862397e+03,-2.868278910201818235e+03,-4.523287991809434860e-01,-3.552582081284862397e+03,7.759464354413776164e+02,2.941995000000000005e+02,-2.596109548170572623e+01,5.077080309230833564e+02,1.692360103076944455e-01,1.234957107750314975e+00
4.185999999999999943e+00,1.249317903375497973e+00,-4.526938275522874311e-01,-3.650283713439332334e-01,-3.555449007409277328e+03,-2.866926124414869264e+03,-4.526938275522874311e-01,-3.555449007409277328e+03,7.849695894485334975e+02,2.941995000000000005e+02,-2.595601840139649497e+01,5.167261078499300311e+02,1.722420359499766684e-01,1.249317903375497973e+00
4.187000000000000277e+00,1.263342370485888155e+00,-4.530586807460403320e-01,-3.648531937528806668e-01,-3.558314557692109702e+03,-2.865550282832058201e+03,-4.530586807460403320e-01,-3.558314557692109702e+03,7.937814220174361708e+02,2.941995000000000005e+02,-2.595085114031799733e+01,5.255327731577541499e+02,1.751775910525847080e-01,1.263342370485888155e+00
4.187999999999999723e+00,1.277025573663770341e+00,-4.534233558981505818e-01,-3.646751521102319371e-01,-3.561178709639150384e+03,-2.864151947040612413e+03,-4.534233558981505818e-01,-3.561178709639150384e+03,8.023788321336784293e+02,2.941995000000000005e+02,-2.594559581258641856e+01,5.341249279462648474e+02,1.780416426487549386e-01,1.277025573663770341e+00
4.189000000000000057e+00,1.290362752665142887e+00,-4.537878502170663575e-01,-3.644943189157615615e-01,-3.564041441325602591e+03,-2.862731686452429130e+03,-4.537878502170663575e-01,-3.564041441325602591e+03,8.107588288477433025e+02,2.941995000000000005e+02,-2.594025456330695789e+01,5.424995834110502528e+02,1.808331944703500949e-01,1.290362752665142887e+00
4.190000000000000391e+00,1.303349324608121140e+00,-4.541521609846946861e-01,-3.643107676283557361e-01,-3.566902731403614780e+03,-2.861290078012251797e+03,-4.541521609846946861e-01,-3.566902731403614780e+03,8.189185326500183919e+02,2.941995000000000005e+02,-2.593482956747284618e+01,5.506538622174912234e+02,1.835512874058304045e-01,1.303349324608121140e+00
4.190999999999999837e+00,1.315980886055023058e+00,-4.545162855573230964e-01,-3.641245726284197959e-01,-3.569762559109517042e+03,-2.859827705902416710e+03,-4.545162855573230964e-01,-3.569762559109517042e+03,8.268551767790094118e+02,2.941995000000000005e+02,-2.592932302885067131e+01,5.585849998078600720e+02,1.861949999359533703e-01,1.315980886055023058e+00
4.192000000000000171e+00,1.328253214986796493e+00,-4.548802213665029681e-01,-3.639358091798728934e-01,-3.572620904270761457e+03,-2.858345161244363680e+03,-4.548802213665029681e-01,-3.572620904270761457e+03,8.345661084619088115e+02,2.941995000000000005e+02,-2.592373717885259410e+01,5.662903456407613021e+02,1.887634485469204260e-01,1.328253214986796493e+00
4.193000000000000504e+00,1.340162272668773191e+00,-4.552439659198947441e-01,-3.637445533917521567e-01,-3.575477747312558677e+03,-2.856843041797072146e+03,-4.552439659198947441e-01,-3.575477747312558677e+03,8.420487900868838551e+02,2.941995000000000005e+02,-2.591807427539618658e+01,5.737673643622800910e+02,1.912557881207600230e-01,1.340162272668773191e+00
4.193999999999999950e+00,1.351704205407019632e+00,-4.556075168020741750e-01,-3.635508821794493639e-01,-3.578333069264211190e+03,-2.855321951652616463e+03,-4.556075168020741750e-01,-3.578333069264211190e+03,8.493008003066244100e+02,2.941995000000000005e+02,-2.591233660175256404e+01,5.810136369083769523e+02,1.936712123027923282e-01,1.351704205407019632e+00
4.195000000000000284e+00,1.362875346194224235e+00,-4.559708716752997604e-01,-3.633548732256033920e-01,-3.581186851765140091e+03,-2.853782500929015441e+03,-4.559708716752997604e-01,-3.581186851765140091e+03,8.563198350724842385e+02,2.941995000000000005e+02,-2.590652646538347881e+01,5.880268615378677168e+02,1.960089538459559022e-01,1.362875346194224235e+00
4.195999999999999730e+00,1.373672216244252731e+00,-4.563340282802404446e-01,-3.631566049406715901e-01,-3.584039077070600797e+03,-2.852225305460561685e+03,-4.563340282802404446e-01,-3.584039077070600797e+03,8.631037085986708917e+02,2.941995000000000005e+02,-2.590064619676810054e+01,5.948048547954390415e+02,1.982682849318130047e-01,1.373672216244252731e+00
4.197000000000000064e+00,1.384091526414951367e+00,-4.566969844366636222e-01,-3.629561564232034465e-01,-3.586889728057086359e+03,-2.850650986485809426e+03,-4.566969844366636222e-01,-3.586889728057086359e+03,8.696503542562188613e+02,2.941995000000000005e+02,-2.589469814822014726e+01,6.013455524044391041e+02,2.004485174681463755e-01,1.384091526414951367e+00
